date,caption,media_url
2020-10-22 09:49,"Got my bounce back.
Meeting up with pals at the park.
#parklife #vizslasofinstagram",https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-15/e35/121485468_273272997260830_4078998445862002112_n.jpg?_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_cat=110&_nc_ohc=9Z7ZJ6IClWEAX_5jYdC&tp=1&oh=d902cdf0f173a29947f3aa239397f28b&oe=600F34C3&ig_cache_key=MjQyNTQ4MzM5NjQ2Njg2NDYwMw%3D%3D.2
2020-10-13 07:27,"I’m not feeling myself at the moment, I had a tummy ache over the weekend and went to the vet twice, and Sunday night I had an emergency operation to remove a lump of corn on the cob from my intestines. My hooman says I can’t eat it any more, but if I find some I can run much faster than her. But I’m confined to the house at the moment until my stitches heal.
#vizslasofinstagram",https://scontent-lht6-1.cdninstagram.com/v/t51.2885-15/e35/121591618_672385770383079_8561126766480889430_n.jpg?_nc_ht=scontent-lht6-1.cdninstagram.com&_nc_cat=103&_nc_ohc=4fOs7NGKr7IAX8Yp5-V&tp=1&oh=1ed3c913f98985e4167a9aabc2b5930b&oe=600FA339&ig_cache_key=MjQxODg4ODk3MDI4NTk3MjM2NQ%3D%3D.2
2020-10-10 12:47,Chillin after my shower.,https://scontent-lht6-1.cdninstagram.com/v/t51.2885-15/e35/121059549_656075081969712_6083043973807638847_n.jpg?_nc_ht=scontent-lht6-1.cdninstagram.com&_nc_cat=100&_nc_ohc=A-7iQfagajgAX-6HyZC&tp=1&oh=e55e8af63b2cc81ff204947800aa6273&oe=600D52D4&ig_cache_key=MjQxNjg3NTU2NDk0NzQ1MjEzNw%3D%3D.2
2020-10-07 18:12,"My hooman is just silly, I was tired from being at day care and they think it’s funny to turn me into a mer-dog! ",https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-15/e35/121061376_3497820403590379_1879035932202198553_n.jpg?_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_cat=107&_nc_ohc=-3nL65JZLn0AX8X9Afa&tp=1&oh=1ae9ee89be338d2659a4e8603e5b0007&oe=600FC3C7&ig_cache_key=MjQxNDg2NDg5NTkzOTA2NjQ4NQ%3D%3D.2
2020-10-06 11:08,"My lovely neighbour leaves me treats on my window sill every morning, so it’s the first thing I check on my way out for a walk.#vizslasofinstagram #howmuchisthatdoggyinthewindow #dogtreatsuk",https://scontent-lhr8-2.cdninstagram.com/v/t51.2885-15/e35/120838565_367291220982445_6331385963989550156_n.jpg?_nc_ht=scontent-lhr8-2.cdninstagram.com&_nc_cat=101&_nc_ohc=yLwWw_jkmkUAX9X9vX9&tp=1&oh=81018054e76265c10d5dd57b513f59f5&oe=600FAECE&ig_cache_key=MjQxMzkyNjU3Njg3NTAwNzE5OA%3D%3D.2
2020-10-03 18:59,"It stopped raining for an hour! So my hooman took me along the seawall to Osea road and back, I stole some retrievers ball while my hooman was talking. Apparently they’re filming some ‘live’ tv show on Osea today.
#thethirdday #vizslasofinstagram",https://scontent-lhr8-1.cdninstagram.com/v/t50.2886-16/120445575_335658844170691_5691682767095421058_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5mZWVkLmRlZmF1bHQiLCJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSJ9&_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_cat=107&_nc_ohc=mtJbE6hf0E8AX98HCh8&vs=17873804149946864_4285504075&_nc_vs=HBksFQAYJEdJZmFMUWZES1N5cVJ6RUJBSUpZN3lKUzYteE9ia1lMQUFBRhUAAsgBABUAGCRHQVgtTWdkc1hodUJSaElNQUJoQ3VuM1RXQXBpYmtZTEFBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMBUAACbg8bn1qIjAPxUCKAJDMywXQBtU%2FfO2RaIYEmRhc2hfYmFzZWxpbmVfMV92MREAdeoHAA%3D%3D&oe=5FE71738&oh=6cb35cd34eee3ab25159276b02a3d180
2020-09-27 20:07,"Corn and pumpkins, Autumn is here.
#vizslasofinstagram #harvesttime",https://scontent-lhr8-2.cdninstagram.com/v/t51.2885-15/e35/120198932_2648021562194453_6844709976331030077_n.jpg?_nc_ht=scontent-lhr8-2.cdninstagram.com&_nc_cat=105&_nc_ohc=18DHcVxfmegAX9qBCtq&tp=1&oh=9901c65aa33639c2bf5ecd1ed233cea6&oe=600F74A5&ig_cache_key=MjQwNzY3NDkyNDc0NDUxODkwNw%3D%3D.2
2020-09-27 13:25,Yesterday I had a lovely run about with Peggy and jasper and another pal.#vizslasofinstagram,https://scontent-lhr8-2.cdninstagram.com/v/t51.2885-15/e35/120202167_1030922487345209_345063370699706256_n.jpg?_nc_ht=scontent-lhr8-2.cdninstagram.com&_nc_cat=105&_nc_ohc=Ouq56XXnMbQAX_UtJ-U&tp=1&oh=2d90f4a7ed281ab70b984a346d0991f5&oe=600CC361&ig_cache_key=MjQwNzQ3MjY3MjQwMjUzODM1NQ%3D%3D.2
2020-09-16 14:51,"Today my hooman took me out in this car, I was very well behaved.
#vizslasofinstagram #dogsincars #classiccars",https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-15/e35/119480672_130075628813455_7393316989671067124_n.jpg?_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_cat=107&_nc_ohc=p6xZWHy352QAX_yTLJX&tp=1&oh=29b2f5d04a271edc2d82fbcfaf39f43e&oe=60106748&ig_cache_key=MjM5OTU0MzE5NjI1NTM3MzA4OQ%3D%3D.2
2020-09-11 19:41,"Today I played with max, he’s a puppy Eursier. If I lay down and pretend to be small he likes playing with me, I look a bit vulnerable in the next photo🤣, but he was well behaved and didn’t bite me. ",https://scontent-lht6-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/119067914_800979477374610_3064495965849332604_n.jpg?_nc_ht=scontent-lht6-1.cdninstagram.com&_nc_cat=106&_nc_ohc=9CDeHh9pNPAAX96YiKE&tp=1&oh=79bacadc15d3ce4bf7cacb7029cfc5ac&oe=600F6ED0
